route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,trip_short_name
"15","5","15:20:66300:9094:5","15:20","Al Quoz Al Khail Gate","0","9094","32060"
"15","5","15:21:72330:9094:5","15:21","Al Ghubaiba Bus Stn","1","9094","32061"
"15","5","15:20:79200:9094:5","15:20","Al Quoz Al Khail Gate","0","9094","32062"
"15","5","15:21:20430:9101:5","15:21","Al Ghubaiba Bus Stn","1","9101","32063"
"15","5","15:20:25200:9101:5","15:20","Al Quoz Al Khail Gate","0","9101","32064"
"15","5","15:21:29730:9101:5","15:21","Al Ghubaiba Bus Stn","1","9101","32065"
"15","5","15:20:35100:9101:5","15:20","Al Quoz Al Khail Gate","0","9101","32066"
"15","5","15:21:39990:9101:5","15:21","Al Ghubaiba Bus Stn","1","9101","32067"
"15","5","15:20:56400:9104:5","15:20","Al Quoz Al Khail Gate","0","9104","32068"
"15","5","15:21:62130:9104:5","15:21","Al Ghubaiba Bus Stn","1","9104","32069"
"15","5","15:20:69300:9104:5","15:20","Al Quoz Al Khail Gate","0","9104","32070"
"15","5","15:21:75000:9104:5","15:21","Al Ghubaiba Bus Stn","1","9104","32071"
"15","5","15:20:81000:9104:5","15:20","Al Quoz Al Khail Gate","0","9104","32072"
"15","5","15:21:21630:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32073"
"15","5","15:20:26400:9160:5","15:20","Al Quoz Al Khail Gate","0","9160","32074"
"15","5","15:21:30900:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32075"
"15","5","15:20:36300:9160:5","15:20","Al Quoz Al Khail Gate","0","9160","32076"
"15","5","15:21:41310:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32077"
"15","5","15:20:47280:9160:5","15:20","Al Quoz Al Khail Gate","0","9160","32078"
"15","5","15:21:52500:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32079"
"15","5","15:20:58800:9160:5","15:20","Al Quoz Al Khail Gate","0","9160","32080"
"15","5","15:21:64500:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32081"
"15","5","15:20:71700:9160:5","15:20","Al Quoz Al Khail Gate","0","9160","32082"
"15","5","15:21:77400:9160:5","15:21","Al Ghubaiba Bus Stn","1","9160","32083"
"6025","5","6025:6:47400:9116:5","6025:6","The Sustainable City","0","9116","32084"
"6025","5","6025:6:55200:9116:5","6025:6","The Sustainable City","0","9116","32085"
"6025","5","6025:6:62700:9116:5","6025:6","The Sustainable City","0","9116","32086"
"6025","5","6025:6:71580:9116:5","6025:6","The Sustainable City","0","9116","32087"
"6026","5","6026:3:54000:9118:5","6026:3","The Greens","0","9118","32088"
"6026","5","6026:3:59400:9118:5","6026:3","The Greens","0","9118","32089"
"6026","5","6026:3:64800:9118:5","6026:3","The Greens","0","9118","32090"
"6025","5","6025:6:70500:9118:5","6025:6","The Sustainable City","0","9118","32091"
"6025","5","6025:6:78000:9118:5","6025:6","The Sustainable City","0","9118","32092"
"15","5","15:20:21600:9093:5","15:20","Al Quoz Al Khail Gate","0","9093","32093"
"15","5","15:21:25830:9093:5","15:21","Al Ghubaiba Bus Stn","1","9093","32094"
"15","5","15:20:31200:9093:5","15:20","Al Quoz Al Khail Gate","0","9093","32095"
"15","5","15:21:36240:9093:5","15:21","Al Ghubaiba Bus Stn","1","9093","32096"
"15","5","15:20:27600:9042:5","15:20","Al Quoz Al Khail Gate","0","9042","32097"
"15","5","15:21:32400:9042:5","15:21","Al Ghubaiba Bus Stn","1","9042","32098"
"15","5","15:20:37980:9042:5","15:20","Al Quoz Al Khail Gate","0","9042","32099"
"15","5","15:21:42990:9042:5","15:21","Al Ghubaiba Bus Stn","1","9042","32100"
"15","5","15:20:49080:9042:5","15:20","Al Quoz Al Khail Gate","0","9042","32101"
"15","5","15:21:54900:9042:5","15:21","Al Ghubaiba Bus Stn","1","9042","32102"
"15","5","15:20:62400:9042:5","15:20","Al Quoz Al Khail Gate","0","9042","32103"
"15","5","15:21:68400:9042:5","15:21","Al Ghubaiba Bus Stn","1","9042","32104"
"15","5","15:20:75300:9042:5","15:20","Al Quoz Al Khail Gate","0","9042","32105"
"15","5","15:21:23130:9031:5","15:21","Al Ghubaiba Bus Stn","1","9031","32106"
"15","5","15:20:28800:9031:5","15:20","Al Quoz Al Khail Gate","0","9031","32107"
"15","5","15:21:33840:9031:5","15:21","Al Ghubaiba Bus Stn","1","9031","32108"
"15","5","15:20:39600:9031:5","15:20","Al Quoz Al Khail Gate","0","9031","32109"
"15","5","15:21:44730:9031:5","15:21","Al Ghubaiba Bus Stn","1","9031","32110"
"15","5","15:20:50760:9031:5","15:20","Al Quoz Al Khail Gate","0","9031","32111"
"15","5","15:21:56100:9031:5","15:21","Al Ghubaiba Bus Stn","1","9031","32112"
"15","5","15:20:63600:9031:5","15:20","Al Quoz Al Khail Gate","0","9031","32113"
"15","5","15:21:69630:9031:5","15:21","Al Ghubaiba Bus Stn","1","9031","32114"
"15","5","15:20:76500:9031:5","15:20","Al Quoz Al Khail Gate","0","9031","32115"
"9","5","9:3:23400:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32116"
"9","5","9:2:26130:9085:5","9:2","Business Bay MS","0","9085","32117"
"9","5","9:3:28800:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32118"
"9","5","9:2:32520:9085:5","9:2","Business Bay MS","0","9085","32119"
"9","5","9:3:35580:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32120"
"9","5","9:2:38700:9085:5","9:2","Business Bay MS","0","9085","32121"
"9","5","9:3:41880:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32122"
"9","5","9:2:45120:9085:5","9:2","Business Bay MS","0","9085","32123"
"9","5","9:3:48180:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32124"
"9","5","9:2:51450:9085:5","9:2","Business Bay MS","0","9085","32125"
"9","5","9:3:54600:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32126"
"9","5","9:2:58050:9085:5","9:2","Business Bay MS","0","9085","32127"
"9","5","9:3:61260:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32128"
"9","5","9:2:64650:9085:5","9:2","Business Bay MS","0","9085","32129"
"9","5","9:3:68100:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32130"
"9","5","9:2:71400:9085:5","9:2","Business Bay MS","0","9085","32131"
"9","5","9:3:74580:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32132"
"9","5","9:2:77790:9085:5","9:2","Business Bay MS","0","9085","32133"
"9","5","9:3:80700:9085:5","9:3","Al Ghubaiba Bus Stn","1","9085","32134"
"9","5","9:2:83850:9085:5","9:2","Business Bay MS","0","9085","32135"
"9","5","9:2:16890:9096:5","9:2","Business Bay MS","0","9096","32136"
"9","5","9:3:19920:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32137"
"9","5","9:2:22500:9096:5","9:2","Business Bay MS","0","9096","32138"
"9","5","9:3:25500:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32139"
"9","5","9:2:28350:9096:5","9:2","Business Bay MS","0","9096","32140"
"9","5","9:3:31200:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32141"
"9","5","9:2:34800:9096:5","9:2","Business Bay MS","0","9096","32142"
"9","5","9:3:37680:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32143"
"9","5","9:2:40800:9096:5","9:2","Business Bay MS","0","9096","32144"
"9","5","9:3:43920:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32145"
"9","5","9:2:47100:9096:5","9:2","Business Bay MS","0","9096","32146"
"9","5","9:3:50400:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32147"
"9","5","9:2:53730:9096:5","9:2","Business Bay MS","0","9096","32148"
"9","5","9:3:56820:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32149"
"9","5","9:2:60210:9096:5","9:2","Business Bay MS","0","9096","32150"
"9","5","9:3:63660:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32151"
"9","5","9:2:67230:9096:5","9:2","Business Bay MS","0","9096","32152"
"9","5","9:3:70560:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32153"
"9","5","9:2:73920:9096:5","9:2","Business Bay MS","0","9096","32154"
"9","5","9:3:76980:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32155"
"9","5","9:2:80250:9096:5","9:2","Business Bay MS","0","9096","32156"
"9","5","9:3:83100:9096:5","9:3","Al Ghubaiba Bus Stn","1","9096","32157"
"9","5","9:2:86040:9096:5","9:2","Business Bay MS","0","9096","32158"
"29","5","29:3:19800:9013:5","29:3","Dubai Mall","0","9013","32159"
"81","5","81:2:23400:9013:5","81:2","Mall Of  Emirates Bus Stn","0","9013","32160"
"81","5","81:1:26700:9013:5","81:1","Dubai Mall","1","9013","32161"
"81","5","81:2:30600:9013:5","81:2","Mall Of  Emirates Bus Stn","0","9013","32162"
"81","5","81:1:35400:9013:5","81:1","Dubai Mall","1","9013","32163"
"81","5","81:2:39600:9013:5","81:2","Mall Of  Emirates Bus Stn","0","9013","32164"
"81","5","81:1:44100:9013:5","81:1","Dubai Mall","1","9013","32165"
"29","5","29:4:50130:9013:5","29:4","Al Ghubaiba Bus Stn","1","9013","32166"
"29","5","29:3:54000:9013:5","29:3","Dubai Mall","0","9013","32167"
"81","5","81:2:57600:9013:5","81:2","Mall Of  Emirates Bus Stn","0","9013","32168"
"81","5","81:1:62700:9013:5","81:1","Dubai Mall","1","9013","32169"
"29","5","29:4:68130:9013:5","29:4","Al Ghubaiba Bus Stn","1","9013","32170"
"29","5","29:3:72600:9013:5","29:3","Dubai Mall","0","9013","32171"
"81","5","81:2:76200:9013:5","81:2","Mall Of  Emirates Bus Stn","0","9013","32172"
"9","5","9:3:17100:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32173"
"9","5","9:2:19380:9084:5","9:2","Business Bay MS","0","9084","32174"
"9","5","9:3:21840:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32175"
"9","5","9:2:24450:9084:5","9:2","Business Bay MS","0","9084","32176"
"9","5","9:3:27000:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32177"
"9","5","9:2:29730:9084:5","9:2","Business Bay MS","0","9084","32178"
"9","5","9:3:32880:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32179"
"9","5","9:2:36000:9084:5","9:2","Business Bay MS","0","9084","32180"
"9","5","9:3:39180:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32181"
"9","5","9:2:42420:9084:5","9:2","Business Bay MS","0","9084","32182"
"9","5","9:3:45480:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32183"
"9","5","9:2:48780:9084:5","9:2","Business Bay MS","0","9084","32184"
"9","5","9:3:51960:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32185"
"9","5","9:2:55320:9084:5","9:2","Business Bay MS","0","9084","32186"
"9","5","9:3:58440:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32187"
"9","5","9:2:61830:9084:5","9:2","Business Bay MS","0","9084","32188"
"9","5","9:3:65220:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32189"
"9","5","9:2:68610:9084:5","9:2","Business Bay MS","0","9084","32190"
"9","5","9:3:71880:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32191"
"9","5","9:2:75270:9084:5","9:2","Business Bay MS","0","9084","32192"
"9","5","9:3:78360:9084:5","9:3","Al Ghubaiba Bus Stn","1","9084","32193"
"9","5","9:2:81630:9084:5","9:2","Business Bay MS","0","9084","32194"
"81","5","81:2:21600:9047:5","81:2","Mall Of  Emirates Bus Stn","0","9047","32195"
"81","5","81:1:25200:9047:5","81:1","Dubai Mall","1","9047","32196"
"81","5","81:2:30000:9047:5","81:2","Mall Of  Emirates Bus Stn","0","9047","32197"
"81","5","81:1:34500:9047:5","81:1","Dubai Mall","1","9047","32198"
"81","5","81:2:38700:9047:5","81:2","Mall Of  Emirates Bus Stn","0","9047","32199"
"81","5","81:1:42900:9047:5","81:1","Dubai Mall","1","9047","32200"
"29","5","29:4:48030:9047:5","29:4","Al Ghubaiba Bus Stn","1","9047","32201"
"29","5","29:3:52200:9047:5","29:3","Dubai Mall","0","9047","32202"
"81","5","81:2:56400:9047:5","81:2","Mall Of  Emirates Bus Stn","0","9047","32203"
"81","5","81:1:61200:9047:5","81:1","Dubai Mall","1","9047","32204"
"29","5","29:4:66330:9047:5","29:4","Al Ghubaiba Bus Stn","1","9047","32205"
"29","5","29:3:70500:9047:5","29:3","Dubai Mall","0","9047","32206"
"81","5","81:2:74430:9047:5","81:2","Mall Of  Emirates Bus Stn","0","9047","32207"
"81","5","81:1:80100:9047:5","81:1","Dubai Mall","1","9047","32208"
"81","5","81:1:21720:9049:5","81:1","Dubai Mall","1","9049","32209"
"29","5","29:4:26430:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32210"
"29","5","29:3:30600:9049:5","29:3","Dubai Mall","0","9049","32211"
"29","5","29:4:33900:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32212"
"29","5","29:3:37800:9049:5","29:3","Dubai Mall","0","9049","32213"
"29","5","29:4:41130:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32214"
"29","5","29:3:45000:9049:5","29:3","Dubai Mall","0","9049","32215"
"81","5","81:2:49230:9049:5","81:2","Mall Of  Emirates Bus Stn","0","9049","32216"
"81","5","81:1:54000:9049:5","81:1","Dubai Mall","1","9049","32217"
"81","5","81:2:58800:9049:5","81:2","Mall Of  Emirates Bus Stn","0","9049","32218"
"81","5","81:1:64200:9049:5","81:1","Dubai Mall","1","9049","32219"
"29","5","29:4:69930:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32220"
"29","5","29:3:74400:9049:5","29:3","Dubai Mall","0","9049","32221"
"29","5","29:4:78030:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32222"
"29","5","29:3:82200:9049:5","29:3","Dubai Mall","0","9049","32223"
"29","5","29:4:85530:9049:5","29:4","Al Ghubaiba Bus Stn","1","9049","32224"
"29","5","29:4:22410:9050:5","29:4","Al Ghubaiba Bus Stn","1","9050","32225"
"29","5","29:3:27000:9050:5","29:3","Dubai Mall","0","9050","32226"
"29","5","29:4:30330:9050:5","29:4","Al Ghubaiba Bus Stn","1","9050","32227"
"29","5","29:3:34200:9050:5","29:3","Dubai Mall","0","9050","32228"
"29","5","29:4:37830:9050:5","29:4","Al Ghubaiba Bus Stn","1","9050","32229"
"29","5","29:3:41700:9050:5","29:3","Dubai Mall","0","9050","32230"
"81","5","81:1:53100:9051:5","81:1","Dubai Mall","1","9051","32231"
"29","5","29:4:58680:9051:5","29:4","Al Ghubaiba Bus Stn","1","9051","32232"
"29","5","29:3:62700:9051:5","29:3","Dubai Mall","0","9051","32233"
"81","5","81:2:67230:9051:5","81:2","Mall Of  Emirates Bus Stn","0","9051","32234"
"81","5","81:1:72900:9051:5","81:1","Dubai Mall","1","9051","32235"
"81","5","81:1:23400:9058:5","81:1","Dubai Mall","1","9058","32236"
"29","5","29:4:28530:9058:5","29:4","Al Ghubaiba Bus Stn","1","9058","32237"
"29","5","29:3:32400:9058:5","29:3","Dubai Mall","0","9058","32238"
"29","5","29:4:35730:9058:5","29:4","Al Ghubaiba Bus Stn","1","9058","32239"
"29","5","29:3:39600:9058:5","29:3","Dubai Mall","0","9058","32240"
"29","5","29:4:44130:9058:5","29:4","Al Ghubaiba Bus Stn","1","9058","32241"
"29","5","29:3:48600:9058:5","29:3","Dubai Mall","0","9058","32242"
"81","5","81:2:52830:9058:5","81:2","Mall Of  Emirates Bus Stn","0","9058","32243"
"81","5","81:1:57600:9058:5","81:1","Dubai Mall","1","9058","32244"
"29","5","29:4:62700:9058:5","29:4","Al Ghubaiba Bus Stn","1","9058","32245"
"29","5","29:3:66600:9058:5","29:3","Dubai Mall","0","9058","32246"
"81","5","81:2:71130:9058:5","81:2","Mall Of  Emirates Bus Stn","0","9058","32247"
"81","5","81:1:76500:9058:5","81:1","Dubai Mall","1","9058","32248"
"29","5","29:4:81630:9058:5","29:4","Al Ghubaiba Bus Stn","1","9058","32249"
"29","5","29:3:85200:9058:5","29:3","Dubai Mall","0","9058","32250"
"29","5","29:3:23400:9053:5","29:3","Dubai Mall","0","9053","32251"
"81","5","81:2:27300:9053:5","81:2","Mall Of  Emirates Bus Stn","0","9053","32252"
"81","5","81:1:30900:9053:5","81:1","Dubai Mall","1","9053","32253"
"81","5","81:2:35100:9053:5","81:2","Mall Of  Emirates Bus Stn","0","9053","32254"
"81","5","81:1:39300:9053:5","81:1","Dubai Mall","1","9053","32255"
"81","5","81:2:44100:9053:5","81:2","Mall Of  Emirates Bus Stn","0","9053","32256"
"81","5","81:1:48300:9053:5","81:1","Dubai Mall","1","9053","32257"
"29","5","29:4:53580:9053:5","29:4","Al Ghubaiba Bus Stn","1","9053","32258"
"29","5","29:3:57600:9053:5","29:3","Dubai Mall","0","9053","32259"
"81","5","81:2:62100:9053:5","81:2","Mall Of  Emirates Bus Stn","0","9053","32260"
"81","5","81:1:67800:9053:5","81:1","Dubai Mall","1","9053","32261"
"29","5","29:3:25200:9055:5","29:3","Dubai Mall","0","9055","32262"
"81","5","81:2:29100:9055:5","81:2","Mall Of  Emirates Bus Stn","0","9055","32263"
"81","5","81:1:33600:9055:5","81:1","Dubai Mall","1","9055","32264"
"81","5","81:2:37800:9055:5","81:2","Mall Of  Emirates Bus Stn","0","9055","32265"
"29","5","29:4:55380:9054:5","29:4","Al Ghubaiba Bus Stn","1","9054","32266"
"29","5","29:3:59100:9054:5","29:3","Dubai Mall","0","9054","32267"
"81","5","81:2:63600:9054:5","81:2","Mall Of  Emirates Bus Stn","0","9054","32268"
"81","5","81:1:69000:9054:5","81:1","Dubai Mall","1","9054","32269"
"29","5","29:4:74130:9054:5","29:4","Al Ghubaiba Bus Stn","1","9054","32270"
"29","5","29:3:78300:9054:5","29:3","Dubai Mall","0","9054","32271"
"81","5","81:2:81990:9054:5","81:2","Mall Of  Emirates Bus Stn","0","9054","32272"
"81","5","81:2:25500:9061:5","81:2","Mall Of  Emirates Bus Stn","0","9061","32273"
"81","5","81:1:28800:9061:5","81:1","Dubai Mall","1","9061","32274"
"81","5","81:2:33000:9061:5","81:2","Mall Of  Emirates Bus Stn","0","9061","32275"
"81","5","81:1:37500:9061:5","81:1","Dubai Mall","1","9061","32276"
"81","5","81:2:42330:9061:5","81:2","Mall Of  Emirates Bus Stn","0","9061","32277"
"81","5","81:1:46800:9061:5","81:1","Dubai Mall","1","9061","32278"
"29","5","29:4:51750:9061:5","29:4","Al Ghubaiba Bus Stn","1","9061","32279"
"29","5","29:3:55800:9061:5","29:3","Dubai Mall","0","9061","32280"
"81","5","81:2:59700:9061:5","81:2","Mall Of  Emirates Bus Stn","0","9061","32281"
"81","5","81:1:65100:9061:5","81:1","Dubai Mall","1","9061","32282"
"81","5","81:2:70230:9061:5","81:2","Mall Of  Emirates Bus Stn","0","9061","32283"
"81","5","81:1:30000:9113:5","81:1","Dubai Mall","1","9113","32284"
"81","5","81:2:34200:9113:5","81:2","Mall Of  Emirates Bus Stn","0","9113","32285"
"81","5","81:1:38400:9113:5","81:1","Dubai Mall","1","9113","32286"
"29","5","29:4:42930:9113:5","29:4","Al Ghubaiba Bus Stn","1","9113","32287"
"29","5","29:3:46800:9113:5","29:3","Dubai Mall","0","9113","32288"
"81","5","81:2:51630:9113:5","81:2","Mall Of  Emirates Bus Stn","0","9113","32289"
"81","5","81:1:56400:9113:5","81:1","Dubai Mall","1","9113","32290"
"81","5","81:2:61200:9113:5","81:2","Mall Of  Emirates Bus Stn","0","9113","32291"
"81","5","81:1:66600:9113:5","81:1","Dubai Mall","1","9113","32292"
"29","5","29:4:71970:9113:5","29:4","Al Ghubaiba Bus Stn","1","9113","32293"
"29","5","29:3:76200:9113:5","29:3","Dubai Mall","0","9113","32294"
"29","5","29:4:80130:9113:5","29:4","Al Ghubaiba Bus Stn","1","9113","32295"
"81","5","81:2:32100:9062:5","81:2","Mall Of  Emirates Bus Stn","0","9062","32296"
"81","5","81:1:36300:9062:5","81:1","Dubai Mall","1","9062","32297"
"81","5","81:2:40830:9062:5","81:2","Mall Of  Emirates Bus Stn","0","9062","32298"
"81","5","81:1:45300:9062:5","81:1","Dubai Mall","1","9062","32299"
"81","5","81:2:50430:9062:5","81:2","Mall Of  Emirates Bus Stn","0","9062","32300"
"81","5","81:1:55200:9062:5","81:1","Dubai Mall","1","9062","32301"
"29","5","29:4:60600:9062:5","29:4","Al Ghubaiba Bus Stn","1","9062","32302"
"29","5","29:3:64800:9062:5","29:3","Dubai Mall","0","9062","32303"
"81","5","81:2:68700:9062:5","81:2","Mall Of  Emirates Bus Stn","0","9062","32304"
"81","5","81:1:74400:9062:5","81:1","Dubai Mall","1","9062","32305"
"81","5","81:2:79800:9062:5","81:2","Mall Of  Emirates Bus Stn","0","9062","32306"
"81","5","81:1:32400:9110:5","81:1","Dubai Mall","1","9110","32307"
"81","5","81:2:36900:9110:5","81:2","Mall Of  Emirates Bus Stn","0","9110","32308"
"81","5","81:1:41400:9110:5","81:1","Dubai Mall","1","9110","32309"
"81","5","81:2:45900:9110:5","81:2","Mall Of  Emirates Bus Stn","0","9110","32310"
"81","5","81:1:50400:9110:5","81:1","Dubai Mall","1","9110","32311"
"81","5","81:2:55200:9110:5","81:2","Mall Of  Emirates Bus Stn","0","9110","32312"
"81","5","81:1:60000:9110:5","81:1","Dubai Mall","1","9110","32313"
"81","5","81:2:65730:9110:5","81:2","Mall Of  Emirates Bus Stn","0","9110","32314"
"81","5","81:1:71400:9110:5","81:1","Dubai Mall","1","9110","32315"
"81","5","81:2:77700:9110:5","81:2","Mall Of  Emirates Bus Stn","0","9110","32316"
"81","5","81:1:82500:9110:5","81:1","Dubai Mall","1","9110","32317"
"29","5","29:4:87900:9110:5","29:4","Al Ghubaiba Bus Stn","1","9110","32318"
"81","5","81:2:36000:9112:5","81:2","Mall Of  Emirates Bus Stn","0","9112","32319"
"81","5","81:1:40500:9112:5","81:1","Dubai Mall","1","9112","32320"
"29","5","29:4:45930:9112:5","29:4","Al Ghubaiba Bus Stn","1","9112","32321"
"29","5","29:3:50400:9112:5","29:3","Dubai Mall","0","9112","32322"
"81","5","81:2:54000:9112:5","81:2","Mall Of  Emirates Bus Stn","0","9112","32323"
"81","5","81:1:58500:9112:5","81:1","Dubai Mall","1","9112","32324"
"29","5","29:4:64320:9112:5","29:4","Al Ghubaiba Bus Stn","1","9112","32325"
"29","5","29:3:68400:9112:5","29:3","Dubai Mall","0","9112","32326"
"81","5","81:2:72630:9112:5","81:2","Mall Of  Emirates Bus Stn","0","9112","32327"
"81","5","81:1:78300:9112:5","81:1","Dubai Mall","1","9112","32328"
"91","5","91:4:20700:9115:5","91:4","Business Bay MS","0","9115","32329"
"91","5","91:3:23400:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32330"
"91","5","91:4:27000:9115:5","91:4","Business Bay MS","0","9115","32331"
"91","5","91:3:29820:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32332"
"91","5","91:4:32700:9115:5","91:4","Business Bay MS","0","9115","32333"
"91","5","91:3:35640:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32334"
"91","5","91:4:38520:9115:5","91:4","Business Bay MS","0","9115","32335"
"91","5","91:3:41400:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32336"
"91","5","91:4:45000:9115:5","91:4","Business Bay MS","0","9115","32337"
"91","5","91:3:48600:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32338"
"91","5","91:4:52200:9115:5","91:4","Business Bay MS","0","9115","32339"
"91","5","91:3:55800:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32340"
"91","5","91:4:59400:9115:5","91:4","Business Bay MS","0","9115","32341"
"91","5","91:3:62400:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32342"
"91","5","91:4:66000:9115:5","91:4","Business Bay MS","0","9115","32343"
"91","5","91:3:69600:9115:5","91:3","Al Ghubaiba Bus Stn","1","9115","32344"
"91","5","91:3:21600:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32345"
"91","5","91:4:24300:9131:5","91:4","Business Bay MS","0","9131","32346"
"91","5","91:3:27000:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32347"
"91","5","91:4:29700:9131:5","91:4","Business Bay MS","0","9131","32348"
"91","5","91:3:32400:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32349"
"91","5","91:4:35100:9131:5","91:4","Business Bay MS","0","9131","32350"
"91","5","91:3:38280:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32351"
"91","5","91:4:41400:9131:5","91:4","Business Bay MS","0","9131","32352"
"91","5","91:3:45000:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32353"
"91","5","91:4:48600:9131:5","91:4","Business Bay MS","0","9131","32354"
"91","5","91:3:52200:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32355"
"91","5","91:4:55800:9131:5","91:4","Business Bay MS","0","9131","32356"
"91","5","91:3:59400:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32357"
"91","5","91:4:63000:9131:5","91:4","Business Bay MS","0","9131","32358"
"91","5","91:3:66000:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32359"
"91","5","91:4:69600:9131:5","91:4","Business Bay MS","0","9131","32360"
"91","5","91:3:73200:9131:5","91:3","Al Ghubaiba Bus Stn","1","9131","32361"
"91","5","91:3:67200:9114:5","91:3","Al Ghubaiba Bus Stn","1","9114","32362"
"91","5","91:4:70800:9114:5","91:4","Business Bay MS","0","9114","32363"
"91","5","91:3:74400:9114:5","91:3","Al Ghubaiba Bus Stn","1","9114","32364"
"91","5","91:4:77400:9114:5","91:4","Business Bay MS","0","9114","32365"
"91","5","91:3:81000:9114:5","91:3","Al Ghubaiba Bus Stn","1","9114","32366"
"91","5","91:3:63600:9133:5","91:3","Al Ghubaiba Bus Stn","1","9133","32367"
"91","5","91:4:67200:9133:5","91:4","Business Bay MS","0","9133","32368"
"91","5","91:3:70800:9133:5","91:3","Al Ghubaiba Bus Stn","1","9133","32369"
"91","5","91:4:73800:9133:5","91:4","Business Bay MS","0","9133","32370"
"91","5","91:3:77400:9133:5","91:3","Al Ghubaiba Bus Stn","1","9133","32371"
"6029","5","6029:1:21600:9080:5","6029:1","Dubai Mall","0","9080","32372"
"6029","5","6029:1:24180:9080:5","6029:1","Dubai Mall","0","9080","32373"
"6029","5","6029:1:27180:9080:5","6029:1","Dubai Mall","0","9080","32374"
"6029","5","6029:1:30060:9080:5","6029:1","Dubai Mall","0","9080","32375"
"6029","5","6029:1:32940:9080:5","6029:1","Dubai Mall","0","9080","32376"
"6029","5","6029:1:35940:9080:5","6029:1","Dubai Mall","0","9080","32377"
"6029","5","6029:1:38940:9080:5","6029:1","Dubai Mall","0","9080","32378"
"6029","5","6029:1:42120:9080:5","6029:1","Dubai Mall","0","9080","32379"
"6029","5","6029:1:45600:9080:5","6029:1","Dubai Mall","0","9080","32380"
"6029","5","6029:1:49260:9080:5","6029:1","Dubai Mall","0","9080","32381"
"6029","5","6029:1:53100:9080:5","6029:1","Dubai Mall","0","9080","32382"
"6029","5","6029:1:56280:9080:5","6029:1","Dubai Mall","0","9080","32383"
"6029","5","6029:1:59340:9080:5","6029:1","Dubai Mall","0","9080","32384"
"6029","5","6029:1:62520:9080:5","6029:1","Dubai Mall","0","9080","32385"
"6029","5","6029:1:65880:9080:5","6029:1","Dubai Mall","0","9080","32386"
"6029","5","6029:1:69360:9080:5","6029:1","Dubai Mall","0","9080","32387"
