txn_type,txn_date,txn_time,start_location,end_location,line_name,start_zone,end_zone
Check out,31/10/2025,9:56:42,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:57:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:57:46,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:57:49,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:13,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:17,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:27,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:58:41,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,9:59:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:00:03,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:00:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:00:13,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:23,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:27,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:44,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:47,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:48,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:54,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:03:58,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:16,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:17,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:40,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:50,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:53,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:05:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:07:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:07:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:07:43,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:08:44,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:08:50,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:08:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:09:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:09:17,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:11:03,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:11:11,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:11:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:12:14,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:12:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:13:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:15:54,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:15:55,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:13,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:16,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:24,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:33,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:16:45,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:17:17,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:18:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:18:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:18:51,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:03,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:09,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:20:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:21:38,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:33,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:39,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:42,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:45,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:49,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:51,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:23:52,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:24:47,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:27:58,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:28:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:28:19,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:28:25,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:28:36,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:29:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:29:25,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:29:48,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:33:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:33:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:33:31,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:33:33,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:33:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:34:07,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:35:11,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:35:27,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:36:38,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:36:42,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:36:49,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:36:54,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:37:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:38:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:38:45,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:38:53,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:39:59,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:40:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:40:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:43:58,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:06,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:19,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:23,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:44:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:46:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:46:16,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:46:17,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:47:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:48:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:48:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:11,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:25,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:31,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:52:50,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:53:07,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:53:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:54:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:54:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:55:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:56:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:56:25,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,10:56:28,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:00:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:00:30,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:00:48,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:02:14,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:02:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:02:34,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:02:47,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:03:19,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:03:59,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:04:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:04:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:04:30,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:05:48,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:07:58,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:01,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:28,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:31,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:08:39,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:10:53,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:11:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:11:30,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:11:49,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:11:57,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:13:11,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:13:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:15:45,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:16:02,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:16:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:16:24,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:18:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:18:34,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:20:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:20:25,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:21:01,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:21:34,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:24:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:24:38,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:24:44,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:24:55,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:25:09,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:25:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:02,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:23,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:32,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:28:48,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:31:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:04,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:09,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:21,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:32,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:33,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:32:40,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:35:56,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:36:00,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:36:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:36:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:36:31,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:36:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:39:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:40:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:40:36,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:40:43,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:40:56,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:41:59,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:44:24,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:48:02,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:48:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:48:20,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:48:28,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:48:34,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:49:14,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:49:29,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:49:49,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:51:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:51:55,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:52:16,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:52:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:52:33,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:53:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:56:08,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:56:12,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:56:26,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:56:30,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:56:31,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,11:59:55,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:00:00,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:00:06,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:00:24,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:01:07,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:01:10,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:01:13,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:02:51,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:02:55,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:04:19,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:04:24,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:04:27,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:04:35,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:04:41,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:05:05,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:05:15,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:05:18,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:06:30,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:07:22,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
Check out,31/10/2025,12:08:09,Emirates Metro Station,Emirates Metro Station,Red Metro Line,Zone 5,Zone 5
